county,date,per_capita_rate 
Jefferson,2020-06-12,11.41
Jefferson,2020-06-12,-8.79
Jefferson,2020-06-12,4.49
Jefferson,2020-06-12,220.75
Jefferson,2020-06-12,-222.81
Jefferson,2020-06-12,32.55
Jefferson,2020-06-12,-9.92
Jefferson,2020-06-13,428.78
Jefferson,2020-06-13,-339.73
Jefferson,2020-06-13,342.35
Jefferson,2020-06-13,-453.85
Jefferson,2020-06-13,4.12
Jefferson,2020-06-13,-7.86
Jefferson,2020-06-13,17.02
Jefferson,2020-06-13,-9.17
Jefferson,2020-06-13,-1.68
Jefferson,2020-06-13,-4.12
Jefferson,2020-06-13,617.35
Jefferson,2020-06-13,938.37
Jefferson,2020-06-13,-1550.11
Jefferson,2020-06-13,70.15
Jefferson,2020-06-13,-79.51
Jefferson,2020-06-13,1.12
Jefferson,2020-06-13,13.47
Jefferson,2020-06-13,-2.06
Jefferson,2020-06-13,-12.35
Jefferson,2020-06-13,11.79
Jefferson,2020-06-13,-9.17
Jefferson,2020-06-13,4.68
Jefferson,2020-06-13,222.62
Jefferson,2020-06-13,-224.86
Jefferson,2020-06-13,32.93
Jefferson,2020-06-13,-9.73
Jefferson,2020-06-14,440.38
Jefferson,2020-06-14,-351.52
Jefferson,2020-06-14,341.97
Jefferson,2020-06-14,-453.85
Jefferson,2020-06-14,4.12
Jefferson,2020-06-14,-7.86
Jefferson,2020-06-14,17.21
Jefferson,2020-06-14,-9.35
Jefferson,2020-06-14,-1.68
Jefferson,2020-06-14,-4.12
Jefferson,2020-06-14,617.35
Jefferson,2020-06-14,945.85
Jefferson,2020-06-14,-1557.41
Jefferson,2020-06-14,69.97
Jefferson,2020-06-14,-79.51
Jefferson,2020-06-14,1.12
Jefferson,2020-06-14,13.47
Jefferson,2020-06-14,-2.06
Jefferson,2020-06-14,-12.35
Jefferson,2020-06-14,11.79
Jefferson,2020-06-14,-9.17
Jefferson,2020-06-14,5.05
Jefferson,2020-06-14,222.62
Jefferson,2020-06-14,-225.24
Jefferson,2020-06-14,32.93
Jefferson,2020-06-14,-9.17
Jefferson,2020-06-15,451.41
Jefferson,2020-06-15,-362.55
Jefferson,2020-06-15,342.91
Jefferson,2020-06-15,-455.34
Jefferson,2020-06-15,4.49
Jefferson,2020-06-15,-8.23
Jefferson,2020-06-15,17.21
Jefferson,2020-06-15,-9.35
Jefferson,2020-06-15,-1.12
Jefferson,2020-06-15,-4.68
Jefferson,2020-06-15,624.83
Jefferson,2020-06-15,945.29
Jefferson,2020-06-15,-1564.14
Jefferson,2020-06-15,70.53
Jefferson,2020-06-15,-80.26
Jefferson,2020-06-15,1.12
Jefferson,2020-06-15,13.47
Jefferson,2020-06-15,-1.87
Jefferson,2020-06-15,-12.53
Jefferson,2020-06-15,11.97
Jefferson,2020-06-15,-9.17
Jefferson,2020-06-15,4.86
Jefferson,2020-06-15,223.93
Jefferson,2020-06-15,-226.36
Jefferson,2020-06-15,33.11
Jefferson,2020-06-15,-9.17
Jefferson,2020-06-16,463.2
Jefferson,2020-06-16,-374.71
Jefferson,2020-06-16,344.97
Jefferson,2020-06-16,-457.21
Jefferson,2020-06-16,4.68
Jefferson,2020-06-16,-8.79
Jefferson,2020-06-16,17.4
Jefferson,2020-06-16,-9.35
Jefferson,2020-06-16,-1.5
Jefferson,2020-06-16,-4.3
Jefferson,2020-06-16,624.83
Jefferson,2020-06-16,955.02
Jefferson,2020-06-16,-1574.05
Jefferson,2020-06-16,72.02
Jefferson,2020-06-16,-81.57
Jefferson,2020-06-16,1.12
Jefferson,2020-06-16,13.47
Jefferson,2020-06-16,-1.87
Jefferson,2020-06-16,-12.53
Jefferson,2020-06-16,12.16
Jefferson,2020-06-16,-9.35
Jefferson,2020-06-16,5.05
Jefferson,2020-06-16,230.66
Jefferson,2020-06-16,-233.28
Jefferson,2020-06-16,33.49
Jefferson,2020-06-16,-9.35
Jefferson,2020-06-17,472.55
Jefferson,2020-06-17,-384.07
Jefferson,2020-06-17,346.84
Jefferson,2020-06-17,-458.71
Jefferson,2020-06-17,4.68
Jefferson,2020-06-17,-9.35
Jefferson,2020-06-17,17.4
Jefferson,2020-06-17,-9.17
Jefferson,2020-06-17,-1.68
Jefferson,2020-06-17,-4.3
Jefferson,2020-06-17,641.3
Jefferson,2020-06-17,945.85
Jefferson,2020-06-17,-1580.79
Jefferson,2020-06-17,72.59
Jefferson,2020-06-17,-82.69
Jefferson,2020-06-17,1.12
Jefferson,2020-06-17,13.66
Jefferson,2020-06-17,-2.06
Jefferson,2020-06-17,-12.53
Jefferson,2020-06-17,12.16
Jefferson,2020-06-17,-9.35
Jefferson,2020-06-17,5.43
Jefferson,2020-06-17,237.77
Jefferson,2020-06-17,-240.77
Jefferson,2020-06-17,33.86
Jefferson,2020-06-17,-9.73
Jefferson,2020-06-18,484.15
Jefferson,2020-06-18,-395.1
Jefferson,2020-06-18,350.02
Jefferson,2020-06-18,-462.45
Jefferson,2020-06-18,5.05
Jefferson,2020-06-18,-9.73
Jefferson,2020-06-18,17.4
Jefferson,2020-06-18,-8.98
Jefferson,2020-06-18,-1.87
Jefferson,2020-06-18,-4.3
Jefferson,2020-06-18,646.91
Jefferson,2020-06-18,940.24
Jefferson,2020-06-18,-1580.79
Jefferson,2020-06-18,74.64
Jefferson,2020-06-18,-84.75
Jefferson,2020-06-18,1.12
Jefferson,2020-06-18,13.66
Jefferson,2020-06-18,-2.06
Jefferson,2020-06-18,-12.53
Jefferson,2020-06-18,12.91
Jefferson,2020-06-18,-9.92
Jefferson,2020-06-18,5.8
Jefferson,2020-06-18,241.14
Jefferson,2020-06-18,-244.7
Jefferson,2020-06-18,33.86
Jefferson,2020-06-18,-9.17
Jefferson,2020-06-19,499.68
Jefferson,2020-06-19,-410.63
Jefferson,2020-06-19,352.08
Jefferson,2020-06-19,-465.07
Jefferson,2020-06-19,5.61
Jefferson,2020-06-19,-10.29
Jefferson,2020-06-19,17.4
Jefferson,2020-06-19,-8.98
Jefferson,2020-06-19,-1.87
Jefferson,2020-06-19,-4.3
Jefferson,2020-06-19,655.7
Jefferson,2020-06-19,938.0
Jefferson,2020-06-19,-1587.34
Jefferson,2020-06-19,75.58
Jefferson,2020-06-19,-85.68
Jefferson,2020-06-19,1.12
Jefferson,2020-06-19,13.66
Jefferson,2020-06-19,-1.5
Jefferson,2020-06-19,-13.1
Jefferson,2020-06-19,13.66
Jefferson,2020-06-19,-10.66
Jefferson,2020-06-19,7.3
Jefferson,2020-06-19,242.64
Jefferson,2020-06-19,-247.5
Jefferson,2020-06-19,34.05
Jefferson,2020-06-19,-8.79
Jefferson,2020-06-20,511.65
Jefferson,2020-06-20,-422.6
Jefferson,2020-06-20,352.08
Jefferson,2020-06-20,-465.82
Jefferson,2020-06-20,5.8
Jefferson,2020-06-20,-10.29
Jefferson,2020-06-20,17.21
Jefferson,2020-06-20,-8.79
Jefferson,2020-06-20,-2.06
Jefferson,2020-06-20,-4.3
Jefferson,2020-06-20,661.87
Jefferson,2020-06-20,951.47
Jefferson,2020-06-20,-1606.98
Jefferson,2020-06-20,75.58
Jefferson,2020-06-20,-85.68
Jefferson,2020-06-20,1.12
Jefferson,2020-06-20,13.84
Jefferson,2020-06-20,-1.68
Jefferson,2020-06-20,-13.1
Jefferson,2020-06-20,13.66
Jefferson,2020-06-20,-10.66
Jefferson,2020-06-20,7.67
Jefferson,2020-06-20,248.25
Jefferson,2020-06-20,-253.49
Jefferson,2020-06-20,34.05
Jefferson,2020-06-20,-8.04
Jefferson,2020-06-21,526.62
Jefferson,2020-06-21,-437.2
Jefferson,2020-06-21,352.08
Jefferson,2020-06-21,-466.94
Jefferson,2020-06-21,5.8
Jefferson,2020-06-21,-10.29
Jefferson,2020-06-21,17.21
Jefferson,2020-06-21,-8.79
Jefferson,2020-06-21,-1.87
Jefferson,2020-06-21,-4.49
Jefferson,2020-06-21,665.8
Jefferson,2020-06-21,953.9
Jefferson,2020-06-21,-1613.34
Jefferson,2020-06-21,75.58
Jefferson,2020-06-21,-85.68
Jefferson,2020-06-21,1.12
Jefferson,2020-06-21,14.03
Jefferson,2020-06-21,-1.87
Jefferson,2020-06-21,-13.1
Jefferson,2020-06-21,13.84
Jefferson,2020-06-21,-10.85
Jefferson,2020-06-21,7.67
Jefferson,2020-06-21,249.18
Jefferson,2020-06-21,-254.42
Jefferson,2020-06-21,34.23
Jefferson,2020-06-21,-7.3
Jefferson,2020-06-22,541.02
Jefferson,2020-06-22,-451.23
Jefferson,2020-06-22,352.82
Jefferson,2020-06-22,-469.0
Jefferson,2020-06-22,6.36
Jefferson,2020-06-22,-10.29
Jefferson,2020-06-22,16.65
Jefferson,2020-06-22,-8.79
Jefferson,2020-06-22,-1.5
Jefferson,2020-06-22,-4.86
Jefferson,2020-06-22,670.85
Jefferson,2020-06-22,960.07
Jefferson,2020-06-22,-1623.44
Jefferson,2020-06-22,75.2
Jefferson,2020-06-22,-86.43
Jefferson,2020-06-22,1.12
Jefferson,2020-06-22,14.03
Jefferson,2020-06-22,-1.87
Jefferson,2020-06-22,-13.1
Jefferson,2020-06-22,14.03
Jefferson,2020-06-22,-11.04
Jefferson,2020-06-22,8.23
Jefferson,2020-06-22,248.62
Jefferson,2020-06-22,-254.42
Jefferson,2020-06-22,34.23
Jefferson,2020-06-22,-6.55
Jefferson,2020-06-23,554.31
Jefferson,2020-06-23,-465.26
Jefferson,2020-06-23,355.07
Jefferson,2020-06-23,-470.87
Jefferson,2020-06-23,6.55
Jefferson,2020-06-23,-10.66
Jefferson,2020-06-23,16.46
Jefferson,2020-06-23,-8.42
Jefferson,2020-06-23,-1.87
Jefferson,2020-06-23,-4.86
Jefferson,2020-06-23,678.71
Jefferson,2020-06-23,979.72
Jefferson,2020-06-23,-1650.76
Jefferson,2020-06-23,76.51
Jefferson,2020-06-23,-87.93
Jefferson,2020-06-23,1.12
Jefferson,2020-06-23,14.03
Jefferson,2020-06-23,-1.87
Jefferson,2020-06-23,-13.1
Jefferson,2020-06-23,14.4
Jefferson,2020-06-23,-11.22
Jefferson,2020-06-23,8.04
Jefferson,2020-06-23,258.73
Jefferson,2020-06-23,-264.53
Jefferson,2020-06-23,34.23
Jefferson,2020-06-23,-5.8
Jefferson,2020-06-24,570.02
Jefferson,2020-06-24,-480.97
Jefferson,2020-06-24,356.94
Jefferson,2020-06-24,-473.49
Jefferson,2020-06-24,6.73
Jefferson,2020-06-24,-10.85
Jefferson,2020-06-24,17.02
Jefferson,2020-06-24,-8.98
Jefferson,2020-06-24,-1.87
Jefferson,2020-06-24,-4.49
Jefferson,2020-06-24,684.14
Jefferson,2020-06-24,995.43
Jefferson,2020-06-24,-1672.08
Jefferson,2020-06-24,81.57
Jefferson,2020-06-24,-93.16
Jefferson,2020-06-24,1.12
Jefferson,2020-06-24,14.03
Jefferson,2020-06-24,-1.87
Jefferson,2020-06-24,-13.1
Jefferson,2020-06-24,14.97
Jefferson,2020-06-24,-11.79
Jefferson,2020-06-24,9.73
Jefferson,2020-06-24,264.34
Jefferson,2020-06-24,-271.45
Jefferson,2020-06-24,34.05
Jefferson,2020-06-24,-4.3
Jefferson,2020-06-25,595.65
Jefferson,2020-06-25,-507.91
Jefferson,2020-06-25,361.24
Jefferson,2020-06-25,-477.6
Jefferson,2020-06-25,7.3
Jefferson,2020-06-25,-11.97
Jefferson,2020-06-25,16.65
Jefferson,2020-06-25,-8.61
Jefferson,2020-06-25,-1.68
Jefferson,2020-06-25,-4.68
Jefferson,2020-06-25,690.12
Jefferson,2020-06-25,1002.73
Jefferson,2020-06-25,-1684.62
Jefferson,2020-06-25,81.75
Jefferson,2020-06-25,-94.1
Jefferson,2020-06-25,1.12
Jefferson,2020-06-25,14.22
Jefferson,2020-06-25,-1.87
Jefferson,2020-06-25,-13.1
Jefferson,2020-06-25,14.97
Jefferson,2020-06-25,-11.97
Jefferson,2020-06-25,11.04
Jefferson,2020-06-25,269.39
Jefferson,2020-06-25,-277.62
Jefferson,2020-06-25,34.23
Jefferson,2020-06-25,-3.37
Jefferson,2020-06-26,622.4
Jefferson,2020-06-26,-533.54
Jefferson,2020-06-26,362.93
Jefferson,2020-06-26,-481.72
Jefferson,2020-06-26,8.42
Jefferson,2020-06-26,-12.91
Jefferson,2020-06-26,16.46
Jefferson,2020-06-26,-8.61
Jefferson,2020-06-26,-1.68
Jefferson,2020-06-26,-4.49
Jefferson,2020-06-26,699.48
Jefferson,2020-06-26,1010.96
Jefferson,2020-06-26,-1701.08
Jefferson,2020-06-26,82.87
Jefferson,2020-06-26,-96.53
Jefferson,2020-06-26,1.12
Jefferson,2020-06-26,14.22
Jefferson,2020-06-26,-1.68
Jefferson,2020-06-26,-13.28
Jefferson,2020-06-26,16.09
Jefferson,2020-06-26,-13.1
Jefferson,2020-06-26,11.97
Jefferson,2020-06-26,272.01
Jefferson,2020-06-26,-281.17
Jefferson,2020-06-26,34.23
Jefferson,2020-06-26,-1.5
Jefferson,2020-06-27,643.54
Jefferson,2020-06-27,-555.8
Jefferson,2020-06-27,365.36
Jefferson,2020-06-27,-484.15
Jefferson,2020-06-27,7.67
Jefferson,2020-06-27,-12.72
Jefferson,2020-06-27,16.46
Jefferson,2020-06-27,-8.04
Jefferson,2020-06-27,-2.43
Jefferson,2020-06-27,-4.49
Jefferson,2020-06-27,709.77
Jefferson,2020-06-27,1000.67
Jefferson,2020-06-27,-1700.71
Jefferson,2020-06-27,82.5
Jefferson,2020-06-27,-96.53
Jefferson,2020-06-27,1.12
Jefferson,2020-06-27,14.22
Jefferson,2020-06-27,-1.68
Jefferson,2020-06-27,-13.28
Jefferson,2020-06-27,16.65
Jefferson,2020-06-27,-13.66
Jefferson,2020-06-27,13.1
Jefferson,2020-06-27,286.23
Jefferson,2020-06-27,-296.33
Jefferson,2020-06-27,34.61
Jefferson,2020-06-27,0.0
Jefferson,2020-06-28,656.07
Jefferson,2020-06-28,-569.83
Jefferson,2020-06-28,369.1
Jefferson,2020-06-28,-488.08
Jefferson,2020-06-28,7.67
Jefferson,2020-06-28,-13.1
Jefferson,2020-06-28,16.46
Jefferson,2020-06-28,-7.86
Jefferson,2020-06-28,-2.62
Jefferson,2020-06-28,-4.49
Jefferson,2020-06-28,711.45
Jefferson,2020-06-28,1031.35
Jefferson,2020-06-28,-1732.7
Jefferson,2020-06-28,82.13
Jefferson,2020-06-28,-96.34
Jefferson,2020-06-28,0.94
Jefferson,2020-06-28,14.22
Jefferson,2020-06-28,-1.68
Jefferson,2020-06-28,-13.28
Jefferson,2020-06-28,17.21
Jefferson,2020-06-28,-14.22
Jefferson,2020-06-28,13.1
Jefferson,2020-06-28,288.1
Jefferson,2020-06-28,-298.2
Jefferson,2020-06-28,34.98
Jefferson,2020-06-28,0.75
Jefferson,2020-06-29,724.17
Jefferson,2020-06-29,-637.18
Jefferson,2020-06-29,370.04
Jefferson,2020-06-29,-491.07
Jefferson,2020-06-29,9.17
Jefferson,2020-06-29,-14.4
Jefferson,2020-06-29,16.65
Jefferson,2020-06-29,-8.04
Jefferson,2020-06-29,-2.24
Jefferson,2020-06-29,-5.05
Jefferson,2020-06-29,715.94
Jefferson,2020-06-29,1038.46
Jefferson,2020-06-29,-1743.55
Jefferson,2020-06-29,84.56
Jefferson,2020-06-29,-99.34
Jefferson,2020-06-29,0.94
Jefferson,2020-06-29,14.4
Jefferson,2020-06-29,-1.87
Jefferson,2020-06-29,-13.1
Jefferson,2020-06-29,17.59
Jefferson,2020-06-29,-14.78
Jefferson,2020-06-29,14.59
Jefferson,2020-06-29,287.91
Jefferson,2020-06-29,-299.32
Jefferson,2020-06-29,34.8
Jefferson,2020-06-29,1.87
Jefferson,2020-06-30,752.79
Jefferson,2020-06-30,-665.62
Jefferson,2020-06-30,370.78
Jefferson,2020-06-30,-492.57
Jefferson,2020-06-30,9.17
Jefferson,2020-06-30,-14.97
Jefferson,2020-06-30,16.65
Jefferson,2020-06-30,-7.86
Jefferson,2020-06-30,-2.24
Jefferson,2020-06-30,-5.24
Jefferson,2020-06-30,725.11
Jefferson,2020-06-30,1045.38
Jefferson,2020-06-30,-1759.45
Jefferson,2020-06-30,85.12
Jefferson,2020-06-30,-100.09
Jefferson,2020-06-30,0.94
Jefferson,2020-06-30,14.4
Jefferson,2020-06-30,-1.87
Jefferson,2020-06-30,-12.72
Jefferson,2020-06-30,19.46
Jefferson,2020-06-30,-16.84
Jefferson,2020-06-30,14.97
Jefferson,2020-06-30,315.22
Jefferson,2020-06-30,-327.2
Jefferson,2020-06-30,35.73
Jefferson,2020-06-30,1.31
Jefferson,2020-07-01,785.72
Jefferson,2020-07-01,-697.79
Jefferson,2020-07-01,375.09
Jefferson,2020-07-01,-497.62
Jefferson,2020-07-01,10.85
Jefferson,2020-07-01,-17.02
Jefferson,2020-07-01,16.65
Jefferson,2020-07-01,-7.67
Jefferson,2020-07-01,-2.06
Jefferson,2020-07-01,-5.61
Jefferson,2020-07-01,732.78
Jefferson,2020-07-01,1065.4
Jefferson,2020-07-01,-1785.64
Jefferson,2020-07-01,83.81
Jefferson,2020-07-01,-100.46
Jefferson,2020-07-01,1.31
Jefferson,2020-07-01,14.59
Jefferson,2020-07-01,-1.5
Jefferson,2020-07-01,-13.47
Jefferson,2020-07-01,20.58
Jefferson,2020-07-01,-17.59
Jefferson,2020-07-01,15.53
Jefferson,2020-07-01,330.75
Jefferson,2020-07-01,-343.66
Jefferson,2020-07-01,36.29
Jefferson,2020-07-01,1.87
Jefferson,2020-07-02,811.72
Jefferson,2020-07-02,-722.3
Jefferson,2020-07-02,379.02
Jefferson,2020-07-02,-503.05
Jefferson,2020-07-02,11.22
Jefferson,2020-07-02,-18.52
Jefferson,2020-07-02,16.65
Jefferson,2020-07-02,-7.48
Jefferson,2020-07-02,-1.68
Jefferson,2020-07-02,-6.17
Jefferson,2020-07-02,741.94
Jefferson,2020-07-02,1070.26
Jefferson,2020-07-02,-1798.92
Jefferson,2020-07-02,85.12
Jefferson,2020-07-02,-102.52
Jefferson,2020-07-02,1.31
Jefferson,2020-07-02,14.97
Jefferson,2020-07-02,-1.87
Jefferson,2020-07-02,-13.28
Jefferson,2020-07-02,21.89
Jefferson,2020-07-02,-19.08
Jefferson,2020-07-02,18.15
Jefferson,2020-07-02,341.6
Jefferson,2020-07-02,-357.13
Jefferson,2020-07-02,36.67
Jefferson,2020-07-02,4.3
Jefferson,2020-07-03,859.8
Jefferson,2020-07-03,-772.06
Jefferson,2020-07-03,381.26
Jefferson,2020-07-03,-506.41
Jefferson,2020-07-03,13.28
Jefferson,2020-07-03,-20.39
Jefferson,2020-07-03,16.28
Jefferson,2020-07-03,-6.55
Jefferson,2020-07-03,-2.24
Jefferson,2020-07-03,-5.8
Jefferson,2020-07-03,749.43
Jefferson,2020-07-03,1092.52
Jefferson,2020-07-03,-1828.66
Jefferson,2020-07-03,84.56
Jefferson,2020-07-03,-102.52
Jefferson,2020-07-03,1.31
Jefferson,2020-07-03,15.53
Jefferson,2020-07-03,-1.87
Jefferson,2020-07-03,-13.66
Jefferson,2020-07-03,22.64
Jefferson,2020-07-03,-19.83
Jefferson,2020-07-03,18.71
Jefferson,2020-07-03,395.67
Jefferson,2020-07-03,-411.94
Jefferson,2020-07-03,37.42
Jefferson,2020-07-03,4.12
Jefferson,2020-07-04,885.8
Jefferson,2020-07-04,-796.57
Jefferson,2020-07-04,381.45
Jefferson,2020-07-04,-508.47
Jefferson,2020-07-04,14.22
Jefferson,2020-07-04,-21.33
Jefferson,2020-07-04,16.09
Jefferson,2020-07-04,-6.17
Jefferson,2020-07-04,-2.43
Jefferson,2020-07-04,-5.99
Jefferson,2020-07-04,749.43
Jefferson,2020-07-04,1092.52
Jefferson,2020-07-04,-1827.17
Jefferson,2020-07-04,83.06
Jefferson,2020-07-04,-102.52
Jefferson,2020-07-04,1.31
Jefferson,2020-07-04,15.53
Jefferson,2020-07-04,-1.12
Jefferson,2020-07-04,-14.4
Jefferson,2020-07-04,22.82
Jefferson,2020-07-04,-19.46
Jefferson,2020-07-04,18.52
Jefferson,2020-07-04,486.4
Jefferson,2020-07-04,-503.05
Jefferson,2020-07-04,37.98
Jefferson,2020-07-04,6.17
Jefferson,2020-07-05,935.0
Jefferson,2020-07-05,-845.58
Jefferson,2020-07-05,380.89
Jefferson,2020-07-05,-510.72
Jefferson,2020-07-05,15.15
Jefferson,2020-07-05,-22.07
Jefferson,2020-07-05,16.09
Jefferson,2020-07-05,-6.36
Jefferson,2020-07-05,-1.68
Jefferson,2020-07-05,-6.73
Jefferson,2020-07-05,749.43
Jefferson,2020-07-05,1120.58
Jefferson,2020-07-05,-1855.23
Jefferson,2020-07-05,83.06
Jefferson,2020-07-05,-102.52
Jefferson,2020-07-05,1.31
Jefferson,2020-07-05,15.71
Jefferson,2020-07-05,-1.31
Jefferson,2020-07-05,-14.4
Jefferson,2020-07-05,23.01
Jefferson,2020-07-05,-19.27
Jefferson,2020-07-05,19.83
Jefferson,2020-07-05,484.71
Jefferson,2020-07-05,-502.86
Jefferson,2020-07-05,38.16
Jefferson,2020-07-05,7.86
Jefferson,2020-07-06,968.3
Jefferson,2020-07-06,-879.26
Jefferson,2020-07-06,381.63
Jefferson,2020-07-06,-511.84
Jefferson,2020-07-06,14.22
Jefferson,2020-07-06,-22.45
Jefferson,2020-07-06,16.09
Jefferson,2020-07-06,-6.36
Jefferson,2020-07-06,-1.68
Jefferson,2020-07-06,-6.17
Jefferson,2020-07-06,774.87
Jefferson,2020-07-06,1108.24
Jefferson,2020-07-06,-1868.7
Jefferson,2020-07-06,88.67
Jefferson,2020-07-06,-108.32
Jefferson,2020-07-06,1.31
Jefferson,2020-07-06,15.71
Jefferson,2020-07-06,-1.12
Jefferson,2020-07-06,-14.59
Jefferson,2020-07-06,23.2
Jefferson,2020-07-06,-19.46
Jefferson,2020-07-06,20.02
Jefferson,2020-07-06,484.53
Jefferson,2020-07-06,-502.49
Jefferson,2020-07-06,38.16
Jefferson,2020-07-06,8.61
Jefferson,2020-07-07,981.59
Jefferson,2020-07-07,-891.23
Jefferson,2020-07-07,386.87
Jefferson,2020-07-07,-519.14
Jefferson,2020-07-07,16.46
Jefferson,2020-07-07,-25.07
Jefferson,2020-07-07,16.09
Jefferson,2020-07-07,-6.36
Jefferson,2020-07-07,-2.06
Jefferson,2020-07-07,-5.8
Jefferson,2020-07-07,786.09
Jefferson,2020-07-07,1129.75
Jefferson,2020-07-07,-1901.06
Jefferson,2020-07-07,92.42
Jefferson,2020-07-07,-112.43
Jefferson,2020-07-07,1.31
Jefferson,2020-07-07,15.71
Jefferson,2020-07-07,-0.56
Jefferson,2020-07-07,-14.59
Jefferson,2020-07-07,23.01
Jefferson,2020-07-07,-19.83
Jefferson,2020-07-07,21.89
Jefferson,2020-07-07,526.06
Jefferson,2020-07-07,-545.89
Jefferson,2020-07-07,38.91
Jefferson,2020-07-07,8.04
Jefferson,2020-07-08,1019.38
Jefferson,2020-07-08,-927.33
Jefferson,2020-07-08,393.42
Jefferson,2020-07-08,-527.18
Jefferson,2020-07-08,16.84
Jefferson,2020-07-08,-25.82
Jefferson,2020-07-08,16.84
Jefferson,2020-07-08,-6.36
Jefferson,2020-07-08,-2.81
Jefferson,2020-07-08,-5.43
Jefferson,2020-07-08,802.55
Jefferson,2020-07-08,1146.59
Jefferson,2020-07-08,-1933.99
Jefferson,2020-07-08,96.72
Jefferson,2020-07-08,-117.11
Jefferson,2020-07-08,0.94
Jefferson,2020-07-08,15.71
Jefferson,2020-07-08,-0.37
Jefferson,2020-07-08,-14.78
Jefferson,2020-07-08,23.2
Jefferson,2020-07-08,-19.46
Jefferson,2020-07-08,21.51
Jefferson,2020-07-08,551.12
Jefferson,2020-07-08,-571.14
Jefferson,2020-07-08,38.91
Jefferson,2020-07-08,10.1
Jefferson,2020-07-09,1082.98
Jefferson,2020-07-09,-988.51
Jefferson,2020-07-09,395.48
Jefferson,2020-07-09,-533.17
Jefferson,2020-07-09,17.21
Jefferson,2020-07-09,-26.56
Jefferson,2020-07-09,17.02
Jefferson,2020-07-09,-6.36
Jefferson,2020-07-09,-3.18
Jefferson,2020-07-09,-5.43
Jefferson,2020-07-09,816.02
Jefferson,2020-07-09,1150.33
Jefferson,2020-07-09,-1950.64
Jefferson,2020-07-09,102.7
Jefferson,2020-07-09,-123.66
Jefferson,2020-07-09,0.94
Jefferson,2020-07-09,15.9
Jefferson,2020-07-09,0.0
Jefferson,2020-07-09,-15.34
Jefferson,2020-07-09,24.69
Jefferson,2020-07-09,-20.77
Jefferson,2020-07-09,23.01
Jefferson,2020-07-09,575.82
Jefferson,2020-07-09,-597.52
Jefferson,2020-07-09,39.47
Jefferson,2020-07-09,11.79
Jefferson,2020-07-10,1116.47
Jefferson,2020-07-10,-1019.94
Jefferson,2020-07-10,400.15
Jefferson,2020-07-10,-541.21
Jefferson,2020-07-10,17.96
Jefferson,2020-07-10,-27.87
Jefferson,2020-07-10,17.02
Jefferson,2020-07-10,-6.73
Jefferson,2020-07-10,-3.18
Jefferson,2020-07-10,-4.68
Jefferson,2020-07-10,827.06
Jefferson,2020-07-10,1188.68
Jefferson,2020-07-10,-1999.84
Jefferson,2020-07-10,101.77
Jefferson,2020-07-10,-123.47
Jefferson,2020-07-10,0.75
Jefferson,2020-07-10,15.9
Jefferson,2020-07-10,1.87
Jefferson,2020-07-10,-16.84
Jefferson,2020-07-10,27.13
Jefferson,2020-07-10,-23.01
Jefferson,2020-07-10,23.76
Jefferson,2020-07-10,612.49
Jefferson,2020-07-10,-635.5
Jefferson,2020-07-10,39.66
Jefferson,2020-07-10,15.9
Jefferson,2020-07-11,1153.51
Jefferson,2020-07-11,-1057.73
Jefferson,2020-07-11,403.52
Jefferson,2020-07-11,-547.57
Jefferson,2020-07-11,20.95
Jefferson,2020-07-11,-30.12
Jefferson,2020-07-11,15.53
Jefferson,2020-07-11,-5.05
Jefferson,2020-07-11,-4.68
Jefferson,2020-07-11,-4.68
Jefferson,2020-07-11,839.03
Jefferson,2020-07-11,1210.94
Jefferson,2020-07-11,-2033.33
Jefferson,2020-07-11,101.02
Jefferson,2020-07-11,-123.47
Jefferson,2020-07-11,0.94
Jefferson,2020-07-11,15.71
Jefferson,2020-07-11,2.62
Jefferson,2020-07-11,-17.4
Jefferson,2020-07-11,27.5
Jefferson,2020-07-11,-23.57
Jefferson,2020-07-11,27.13
Jefferson,2020-07-11,626.7
Jefferson,2020-07-11,-653.08
Jefferson,2020-07-11,39.66
Jefferson,2020-07-11,18.52
Jefferson,2020-07-12,1210.57
Jefferson,2020-07-12,-1115.35
Jefferson,2020-07-12,405.02
Jefferson,2020-07-12,-550.94
Jefferson,2020-07-12,23.01
Jefferson,2020-07-12,-32.18
Jefferson,2020-07-12,15.34
Jefferson,2020-07-12,-4.86
Jefferson,2020-07-12,-4.68
Jefferson,2020-07-12,-4.68
Jefferson,2020-07-12,846.14
Jefferson,2020-07-12,1223.29
Jefferson,2020-07-12,-2052.59
Jefferson,2020-07-12,115.05
Jefferson,2020-07-12,-137.13
Jefferson,2020-07-12,0.19
Jefferson,2020-07-12,16.09
Jefferson,2020-07-12,3.37
Jefferson,2020-07-12,-18.52
Jefferson,2020-07-12,28.44
Jefferson,2020-07-12,-24.51
Jefferson,2020-07-12,28.06
Jefferson,2020-07-12,628.76
Jefferson,2020-07-12,-656.07
Jefferson,2020-07-12,40.22
Jefferson,2020-07-12,19.46
Jefferson,2020-07-13,1259.21
Jefferson,2020-07-13,-1161.18
Jefferson,2020-07-13,406.14
Jefferson,2020-07-13,-555.24
Jefferson,2020-07-13,23.95
Jefferson,2020-07-13,-33.49
Jefferson,2020-07-13,14.78
Jefferson,2020-07-13,-5.05
Jefferson,2020-07-13,-4.68
Jefferson,2020-07-13,-4.86
